repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"foDocker/foDocker";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=16&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/foDocker/foDocker";"/foDocker/foDocker/blob/3f1f195624bd2ff0c729d67bdf28b68b5c34fa99/test/Dockerfile"
"eea/eea.docker.bise.catalogue";"";"2";"Previous";"https://github.com/search?p=61&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/eea/eea.docker.bise.catalogue";"/eea/eea.docker.bise.catalogue/blob/50a5a96d928336b0ef10c9921d42f10709a8c238/postgres/Dockerfile"
"rekibnikufesin/docker-compose";"FROM node:latest";"1";"Previous";"https://github.com/search?p=20&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rekibnikufesin/docker-compose";"/rekibnikufesin/docker-compose/blob/20008443a5dfe6d6aed599e6cf1f4b5a1d15fe11/api/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/prolog.dockerfile"
"lzimm/docker-java";"";"2";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lzimm/docker-java";"/lzimm/docker-java/blob/686da65e3bd4c5b6fa2932ca96de2359a0bc4006/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/icon.dockerfile"
"ocditimban/my-d8v1-images";"FROM phuongbui/d8v1:latest";"1";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ocditimban/my-d8v1-images";"/ocditimban/my-d8v1-images/blob/e2921d97bea75f2ab438932c029073afc26f4028/Dockerfile"
"AJNOURI/stress-cpu-alpine";"RUN apt-get install stress";"3";"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/AJNOURI/stress-cpu-alpine";"/AJNOURI/stress-cpu-alpine/blob/a625af21dc5969e00fa81e67a4712705e05897b6/Dockerfile"
"georgeoly/projects";"RUN apt-get update && apt-get install -y vim";"3";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/georgeoly/projects";"/georgeoly/projects/blob/000c68844b53cac91077e0cbc9da67032d9de3f1/docker/debtest/Dockerfile"
"GNS3/gns3-registry";"RUN apt-get install -qqy x11-apps";"3";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/GNS3/gns3-registry";"/GNS3/gns3-registry/blob/7c4b8b017b44d4f4e6b530ed63194680adceef1e/docker/xeyes/Dockerfile"
"ranacseruet/minesweeper";"FROM nginx";"1";"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ranacseruet/minesweeper";"/ranacseruet/minesweeper/blob/ca9823080b8460c3804bee4a31dc84c2d128d2cb/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/postscript.dockerfile"
"ravis-git/concourse-docker";"FROM alpine";"1";"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ravis-git/concourse-docker";"/ravis-git/concourse-docker/blob/9889c9ecf87d2ce9587817065a4f46c20aa162bd/Dockerfile"
"frioux/s3cmd.dkr";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/frioux/s3cmd.dkr";"/frioux/s3cmd.dkr/blob/2414f8f9993b5cd30c80f66ded64d82922c71f39/Dockerfile"
"sdurr/docker";"";"4";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sdurr/docker";"/sdurr/docker/blob/dc8344fff357bb392d03a0d3dd73a88ee5c00f64/mission03/Dockerfile"
"ibuildthecloud/wonka";"RUN apt-get update && apt-get install -y htop";"2";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ibuildthecloud/wonka";"/ibuildthecloud/wonka/blob/40c4b5aab36cd85fc6872a40e71eab4463f35099/apps/htop/Dockerfile"
"aki01/dockerfiles";"RUN apt-get install -y wget curl vim";"5";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/aki01/dockerfiles";"/aki01/dockerfiles/blob/4f20c0f0f1df801141d226ea34532eeedc97e0c6/ubuntu/Dockerfile"
"Evertvandenbruel/laughing-boo";"FROM ruby:2.2";"1";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/laughing-boo";"/Evertvandenbruel/laughing-boo/blob/cd5b55d3f8dad58b31ae1aaece2e995dd67f01f4/Dockerfile"
"mpdatx/dotfiles";"RUN apt-get install -y python python-pip";"5";"";"";"/mpdatx/dotfiles";"/mpdatx/dotfiles/blob/0c28c0a93c1b364f9225043115247e3682789860/docker/converter/Dockerfile"
"polem/docker-python-docutils";"";"2";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/polem/docker-python-docutils";"/polem/docker-python-docutils/blob/d3ab98cc83f54d445736e1f30da9de30b9de35e5/Dockerfile"
"kellrott/nebula";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kellrott/nebula";"/kellrott/nebula/blob/53ed7aa5cdb3ccea7140e4ada22bec16bb636105/examples/shell/curl_docker/Dockerfile"
"bgrayburn/phantomService";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bgrayburn/phantomService";"/bgrayburn/phantomService/blob/1b79ac3e55b22cab0f31a1b62783b48a435b6b82/Dockerfile"
"tgjamin/docker-101";"";"2";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tgjamin/docker-101";"/tgjamin/docker-101/blob/4fa349506bafa8623585633df15c4ef589729d68/docker-compose/4/db/Dockerfile"
"juttle/grafana";"ADD *.deb /tmp/";"5";"Previous";"https://github.com/search?p=78&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/juttle/grafana";"/juttle/grafana/blob/80e15dd75488e91c55d3c59dbe03ad89d0a07128/docker/debtest/Dockerfile"
"ewindisch/docker-haveged";"FROM debian:latest";"1";"Previous";"https://github.com/search?p=59&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ewindisch/docker-haveged";"/ewindisch/docker-haveged/blob/43c6be0dfcba81937f00bfaf591d61c458271847/Dockerfile"
"virgo-agent-toolkit/docker-base-image";"apt-get install -y curl";"3";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/virgo-agent-toolkit/docker-base-image";"/virgo-agent-toolkit/docker-base-image/blob/4e6ddd133fa3a48f67da2afc8ec56f3c074e5c79/Dockerfile"
"jiamaoweilie/docker-wget";"RUN apt-get update && \";"5";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jiamaoweilie/docker-wget";"/jiamaoweilie/docker-wget/blob/fef2870d9d22438b4cc2b2395190ba310c5429da/Dockerfile"
"coduno/docker";"FROM coduno/base";"1";"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/coduno/docker";"/coduno/docker/blob/3d6c6a3ae7fca8a050f5cc81e53651cb36d19627/c_sharp/Dockerfile"
"fanwsp/docker";"FROM nginx:1.8";"1";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fanwsp/docker";"/fanwsp/docker/blob/0e0ed5d0c086df89ab2e4b7cc68b4a1c726875ed/nginx/Dockerfile"
"progDarkCrou/sandbox";"RUN [""apt-get""; ""install""; ""aptitude""; ""mysql-client""; ""-y""]";"3";"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/progDarkCrou/sandbox";"/progDarkCrou/sandbox/blob/cbbe4596c351a65c7fba1d8d8b22e8b904c746d1/docker/proj-1/Dockerfile"
"peterpen-ctf/stepctf-2015";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/peterpen-ctf/stepctf-2015";"/peterpen-ctf/stepctf-2015/blob/7dd6154622e8af3374c0994f67bf18d133e6578a/Passgen/create/Dockerfile"
"st3w4r/42-pool_ocaml";"RUN apt-get update";"4";"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/st3w4r/42-pool_ocaml";"/st3w4r/42-pool_ocaml/blob/4237b5e60b7d214c0fa327e959d23d587c7e03a8/Dockerfile"
"sfister/Projects";"run apt-get install -y \";"10";"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sfister/Projects";"/sfister/Projects/blob/077dd19700e507c801cb4f39e2d969f4889d2e91/docker/ODBCBridge/Dockerfile"
"sharathvutpala/jenkins-docker";"RUN apt-get install mysql-client-5.5 -y";"5";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sharathvutpala/jenkins-docker";"/sharathvutpala/jenkins-docker/blob/4eeceafee79dcd75859b9924ecefa060efed2161/Dockerfile"
"barogi/docker-jenkinsci";"apt-get update && \";"4";"Previous";"https://github.com/search?p=59&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/barogi/docker-jenkinsci";"/barogi/docker-jenkinsci/blob/02b707b53137c75ca889c74d57da7478bd63cd31/Dockerfile"
"homburg/pigen-dk";"";"2";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/homburg/pigen-dk";"/homburg/pigen-dk/blob/489962a0aaab7b33b5694a9fc2c9943a089abade/docker/Dockerfile"
"manifoldco/torus-cli";"VOLUME torus";"7";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/manifoldco/torus-cli";"/manifoldco/torus-cli/blob/943bfee73938fa06b914959d42ac25709a7cc75b/packaging/deb/Dockerfile"
"madbence/viiima05-preso";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/madbence/viiima05-preso";"/madbence/viiima05-preso/blob/2d26be4b7e3c2b3ac5f135a5d1ba66aef92d5df0/htop/Dockerfile"
"yuji-k64613/docker_fluentd";"MAINTAINER Yuji Konishi";"2";"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuji-k64613/docker_fluentd";"/yuji-k64613/docker_fluentd/blob/98edce0dcbfd07729a2c917fbf52972b3f8e72eb/httpd/Dockerfile"
"progDarkCrou/sandbox";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/progDarkCrou/sandbox";"/progDarkCrou/sandbox/blob/cbbe4596c351a65c7fba1d8d8b22e8b904c746d1/docker/proj-1/Dockerfile"
"tmate/mdocker-tmate";"";"2";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tmate/mdocker-tmate";"/tmate/mdocker-tmate/blob/f9f0e06a40c5d0a26309d685d476782d665786a4/git/Dockerfile"
"offfffz/base-images";"FROM ruby:2.3.1";"1";"Previous";"https://github.com/search?p=17&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/offfffz/base-images";"/offfffz/base-images/blob/36205a12dc4b56589446d6e1123262bc31300612/rails-nodejs/Dockerfile"
"taskcluster/migration";"RUN apt-get install -y python-dev graphviz git";"4";"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/taskcluster/migration";"/taskcluster/migration/blob/b69ff3af557609cd5530737cbecb2173cdf1e602/docker/Dockerfile"
"ch1bbe/my-docker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ch1bbe/my-docker";"/ch1bbe/my-docker/blob/2ff0b73cd0824a259d82b24f6c4153688503b346/docker-x11/Dockerfile"
"mikekwright/docker-consul-tyk-swarm";"";"2";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mikekwright/docker-consul-tyk-swarm";"/mikekwright/docker-consul-tyk-swarm/blob/32dd9694d9831364f1a66ae452da635e164f4cb3/tyk-image/helper/Dockerfile"
"BruceRuan/Grafana";"";"2";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/BruceRuan/Grafana";"/BruceRuan/Grafana/blob/d7ee7cb88fa1c65e99ae4b2c3a14da9d33374023/docker/debtest/Dockerfile"
"mrrn/docker_rbenv";"";"4";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mrrn/docker_rbenv";"/mrrn/docker_rbenv/blob/ad86be1a7270f73a3444d80bddf264dd77b5f370/Dockerfile"
"trojanspike/sentora-dockerized";"MAINTAINER Lee Mc Kay";"2";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/trojanspike/sentora-dockerized";"/trojanspike/sentora-dockerized/blob/f33a29d73b4195ec9a2616219253323ca0d4f75a/Dockerfile"
"powareverb/docker-java-armhf";"";"7";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/powareverb/docker-java-armhf";"/powareverb/docker-java-armhf/blob/8817177c6475fcb134a27b56af3565e83e449a12/Dockerfile"
"YarNhoj/npug";"&& apt-get clean";"5";"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/YarNhoj/npug";"/YarNhoj/npug/blob/a9ce7f337295b6f3c4430b22d99c92e0af148d1a/curl/Dockerfile"
"corncandy/docker-ci";"RUN apt-get install -y socat";"6";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/corncandy/docker-ci";"/corncandy/docker-ci/blob/5c0cc62dda86f86ff2fdb8a49583eb9f98a26f9c/Dockerfile"
"fllaca/docker-cordova-git";"RUN apt-get update && apt-get install -y git-all";"3";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fllaca/docker-cordova-git";"/fllaca/docker-cordova-git/blob/54e7a83e4d96fabe96db16e99cd181f2cefa26e4/Dockerfile"
"ThibautGery/software-factory";"";"2";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ThibautGery/software-factory";"/ThibautGery/software-factory/blob/f3fb002fd1e6c8efd30ee72f2728befe1904c75b/jenkins/jobs/build-job-mvn/Dockerfile"
"fancyisbest/cagenerator";"RUN apt-get update && \";"3";"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fancyisbest/cagenerator";"/fancyisbest/cagenerator/blob/9240506a8e346a2743a8627e0707835788809db1/Dockerfile"
"tschoots/noteoj";"";"2";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tschoots/noteoj";"/tschoots/noteoj/blob/f21b973c0f88302f58168463eaf89dc96e33d79d/basic_image/Dockerfile"
"philwebb/spring-boot-concourse";"";"2";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/philwebb/spring-boot-concourse";"/philwebb/spring-boot-concourse/blob/7a7c426eaea6ac730fb8e74e5c9e94644d5cb2fb/ci/docker-builds/base/Dockerfile"
"caiogallo/docker-casadocodigo";"";"2";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/caiogallo/docker-casadocodigo";"/caiogallo/docker-casadocodigo/blob/53e3389ef2fb5c1b64398d235625c0c0c57d6484/cap7/Dockerfile"
"LeonardA-L/fiddlegram";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LeonardA-L/fiddlegram";"/LeonardA-L/fiddlegram/blob/c537b49c02f0e2cbd1d9ceb9bec0a6855b66aca8/dockerImages/phpImage/Dockerfile"
"umegaya/caer";"RUN apt-get update && apt-get install -y openssl && apt-get clean";"3";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/umegaya/caer";"/umegaya/caer/blob/86638df0b8ee228d97829a5db7f35a8252a838b5/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/erlang.dockerfile"
"jmf1sh/rustray";"RUN apt-get install -y python3-matplotlib";"7";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jmf1sh/rustray";"/jmf1sh/rustray/blob/6b10dd0cd5e887de3cdd317162509e4947a35f49/Dockerfile"
"Cyr22/DockerFormation";"from ubuntu";"1";"Previous";"https://github.com/search?p=96&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Cyr22/DockerFormation";"/Cyr22/DockerFormation/blob/e63e5cb34ddfbe0974aaa887a6826f2245aae220/nginx/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/fortran90.dockerfile"
"courtyardmedia/base";"MAINTAINER Joseph Abell";"2";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/courtyardmedia/base";"/courtyardmedia/base/blob/28298ebc00809fc9a3d16fb0fa9b2a30ad061e7b/Dockerfile"
"jamesjb/hello";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=95&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jamesjb/hello";"/jamesjb/hello/blob/a4774cdfcee252486a4eb006364a4b1500ddcb3a/Dockerfile"
"johncming/build-emacs-config";"RUN apt-get update && apt-get install -y emacs24-nox";"3";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/johncming/build-emacs-config";"/johncming/build-emacs-config/blob/b8ee0f87c679ba8580833681a6d75518b4d139c9/Dockerfile"
"MackeyRMS/dockerfiles-roles";"";"8";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MackeyRMS/dockerfiles-roles";"/MackeyRMS/dockerfiles-roles/blob/49db0613695878e599eadd26b2f0d219f769d858/ubuntu14.04-ruby1.9.3-dependencies/Dockerfile"
"sfister/Projects";"run apt-get update";"4";"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sfister/Projects";"/sfister/Projects/blob/077dd19700e507c801cb4f39e2d969f4889d2e91/docker/ODBCBridge/Dockerfile"
"Tenjin0/docker";"RUN apt-get update && \";"2";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Tenjin0/docker";"/Tenjin0/docker/blob/b160045ec38c89e4c2fb96dedddb214904985ba6/netmessage_nginx/Dockerfile"
"DataMgtCloud/baseos";"";"2";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/DataMgtCloud/baseos";"/DataMgtCloud/baseos/blob/b67011a9f304a4407d07f5b12f42cd641831b840/Dockerfile"
"raphiz/drone-php";"FROM php:5.4.33";"1";"Previous";"https://github.com/search?p=16&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/raphiz/drone-php";"/raphiz/drone-php/blob/e3521d15206d572c19853502f900fc2731946eb6/5.4.33-minimal/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/gri.dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/emacslisp.dockerfile"
"brutus333/rancher-workshop-demo2";"";"2";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/brutus333/rancher-workshop-demo2";"/brutus333/rancher-workshop-demo2/blob/ab929f8bc5df3b58f13d97e40928ce7183833c73/troubleshoot/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/spl.dockerfile"
"skyscrapers/docker-puppet";"";"2";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/skyscrapers/docker-puppet";"/skyscrapers/docker-puppet/blob/38739825d33ab1203cbc84f43e7009f8963d8fba/3.4.3/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y ruby2.1";"3";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/ruby.dockerfile"
"Mehdi-SIO/docker";"cmd [""nginx""]";"5";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Mehdi-SIO/docker";"/Mehdi-SIO/docker/blob/b5fa59d878073d5dcc09857aaa63068f34fbebc5/nginx/Dockerfile"
"Booodl/docker-elixir";"CMD [""iex""]";"6";"Previous";"https://github.com/search?p=95&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Booodl/docker-elixir";"/Booodl/docker-elixir/blob/ea516d8da24b3bbdccb2f06f57e6421e2483f59e/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y openjdk-8-jdk";"3";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/java.dockerfile"
"brutus333/rancher-workshop-demo2";"RUN apt-get update && apt-get install dnsutils apache2-utils httping curl -y && apt-get clean";"3";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/brutus333/rancher-workshop-demo2";"/brutus333/rancher-workshop-demo2/blob/ab929f8bc5df3b58f13d97e40928ce7183833c73/troubleshoot/Dockerfile"
"vtslab/ilpdemo";"#RUN apt-get update && apt-get install python3.4 pip3";"3";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/vtslab/ilpdemo";"/vtslab/ilpdemo/blob/234e1bae75e87473862c5a26267b349845258a6d/mainServer/Dockerfile"
"fluxcapacitor/package.ml";"apt-get update \";"4";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fluxcapacitor/package.ml";"/fluxcapacitor/package.ml/blob/24b227bf2c06ae4472b3a22ec6ef5614da8f58d5/ubuntu/14.04/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=86&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/octave.dockerfile"
"swrichards/docker-python-tex";"FROM python:2.7";"1";"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/swrichards/docker-python-tex";"/swrichards/docker-python-tex/blob/ff74caeacb85b0846a27d18e2448a64ccda22c93/Dockerfile"
