repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"speakinghedge/docker-openvpn-build-n-test";"";"2";"";"";"/speakinghedge/docker-openvpn-build-n-test";"/speakinghedge/docker-openvpn-build-n-test/blob/df0b0ccba6aea12913f3f6ce068418c0adabff1e/Dockerfile"
"courtyardmedia/base";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/courtyardmedia/base";"/courtyardmedia/base/blob/28298ebc00809fc9a3d16fb0fa9b2a30ad061e7b/Dockerfile"
"TomScotch/workspace";"FROM armhf/ubuntu";"1";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/TomScotch/workspace";"/TomScotch/workspace/blob/a80d66531d785e5f8af5717e2a6d2ca44c0f08a6/bootstrap/Dockerfile"
"modular42/modular";"RUN apt-get update && apt-get install -y nodejs netcat";"3";"Previous";"https://github.com/search?p=95&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/modular42/modular";"/modular42/modular/blob/298b0a8cc3493c3522445c61f8bb37b6344e784a/Dockerfile"
"shailesh-kalamkar/blogger_docker";"";"8";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/shailesh-kalamkar/blogger_docker";"/shailesh-kalamkar/blogger_docker/blob/1904f4909007393ea545a5377cdaef507414a638/Dockerfile"
"Attamusc/QueueBert";"apt-get -y install inotify-tools";"4";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Attamusc/QueueBert";"/Attamusc/QueueBert/blob/4b929bf3e44af6373e09c130568ef6a246ef1203/Dockerfile"
"diksha/HW4";"#install required packages";"2";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/diksha/HW4";"/diksha/HW4/blob/64742ebec4bb33cc6748b5a6fc2bd347e7fe5d04/HW4Part3/2/Dockerfile"
"tothanhcong/congtodockerfile";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tothanhcong/congtodockerfile";"/tothanhcong/congtodockerfile/blob/ed9352fe469e0cf45e6711b61f349e8ff0fb2ad4/Dockerfile"
"troyan29/helloworld";"unzip \";"5";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/troyan29/helloworld";"/troyan29/helloworld/blob/a4bddc51fc73db53f64c7f026c3556818ccf7da0/docker/base/Dockerfile"
"svnk42/rpi-raspbian-base";"RUN apt-get purge";"8";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/svnk42/rpi-raspbian-base";"/svnk42/rpi-raspbian-base/blob/fa3a7390bede7a42528f382400fa8e50e36b792b/Dockerfile"
"djohnkirby/dockerfiles";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/djohnkirby/dockerfiles";"/djohnkirby/dockerfiles/blob/10e759eff86f64403bf12d8dd3b05707d61c6d15/apacheserver/Dockerfile"
"itiqiti/docker-empty";"RUN apt-get update &&\";"3";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/itiqiti/docker-empty";"/itiqiti/docker-empty/blob/53b6688eb93305eafa92ed94b9f0eb45371968a5/Dockerfile"
"martinholmin/ruby";"ENV LANG C.UTF-8";"2";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/martinholmin/ruby";"/martinholmin/ruby/blob/f041215106052e30f6ffd79747893d9f3886528c/Dockerfile"
"tuyy123/grafana";"";"2";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tuyy123/grafana";"/tuyy123/grafana/blob/33b89ada25847e07b8f8f5d5c3df7435c44778fa/docker/debtest/Dockerfile"
"sandeeplamb/Docker";"RUN apt-get install -y nmap";"5";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sandeeplamb/Docker";"/sandeeplamb/Docker/blob/56a4fb0307db907fc239342a58e3fb224e5d5547/Dockerfile"
"rajatgoel/slimcache";"RUN apt-get update && apt-get install libaio1 libaio-dev libaio1-dbg";"3";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rajatgoel/slimcache";"/rajatgoel/slimcache/blob/fcb20c2d36af6c3724946b0107a3a64424b2b1e5/Dockerfile"
"rillian/firefox";"RUN apt-get update && apt-get install -qy snapcraft bzip2 curl && apt-get clean";"3";"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rillian/firefox";"/rillian/firefox/blob/0f2c54719e627bfe5b4a229c2a3f4d564fa167a1/release/docker/firefox-snap/Dockerfile"
"iblanque/BIMCV-Use_Case";"RUN apt-get -y -q install git";"3";"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/iblanque/BIMCV-Use_Case";"/iblanque/BIMCV-Use_Case/blob/6216ead2efb204fa5deac0bfe0e683b209e09bd8/Dockerfile"
"viztastic/mean-elk";"RUN apt-get update && apt-get install -y netcat";"2";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/viztastic/mean-elk";"/viztastic/mean-elk/blob/132e19cbece273522b9450df08597031d1dbe1fa/logspout/debug/Dockerfile"
"taskworld/docker-stunnel";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/taskworld/docker-stunnel";"/taskworld/docker-stunnel/blob/1c216f359f896c8c3de963d411b0f2b5ddb56fc6/Dockerfile"
"tclchiam/rpn-calc-kata";"RUN apt-get update -y";"5";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tclchiam/rpn-calc-kata";"/tclchiam/rpn-calc-kata/blob/45a7600004c84f43572e7e3501eadb9bcde8b3d5/src/docker/Dockerfile"
"topdevbox/dockercraft";"apt-get autoremove && \";"7";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/topdevbox/dockercraft";"/topdevbox/dockercraft/blob/e333baf59dd5fe4613f35f1c352ec5eed48d835c/dockerfiles/ubuntu/base/Dockerfile"
"lucabelmondo/docker-dojo";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lucabelmondo/docker-dojo";"/lucabelmondo/docker-dojo/blob/81cc516de7d8b14511dcf8a5dcf5adff3e82b32c/Dockerfile"
"trayio/ubuntu-shell";"RUN apt-get -q update && apt-get -y install jq curl";"3";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/trayio/ubuntu-shell";"/trayio/ubuntu-shell/blob/e485559f66191935870d0140349abd6249e49f42/Dockerfile"
"coduno/docker";"RUN apt-get update -y && apt-get install scala -y";"2";"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/coduno/docker";"/coduno/docker/blob/3d6c6a3ae7fca8a050f5cc81e53651cb36d19627/scala/Dockerfile"
"brunozrk/rails_docker_test";"";"2";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/brunozrk/rails_docker_test";"/brunozrk/rails_docker_test/blob/440cc6fa8d19a8ebc74c4ca7e3863ff4bee9cefa/Dockerfile"
"youcantestApp/docker-scripts";"";"2";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/youcantestApp/docker-scripts";"/youcantestApp/docker-scripts/blob/d116fd59f3f65cc6997d3aaf12531b810e8c9840/rabbit/Dockerfile"
"jpbarto/ghci-docker";"FROM haskell";"1";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jpbarto/ghci-docker";"/jpbarto/ghci-docker/blob/6ce1569e9768e058db2f39b574ed1a4a53a1c4b7/Dockerfile"
"tluongpillar/RomanNumeralKata";"";"2";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tluongpillar/RomanNumeralKata";"/tluongpillar/RomanNumeralKata/blob/fd260deb5f8f9109a0ad0c25467f7c7fe42d8535/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y gap";"3";"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/gap.dockerfile"
"jan-osch/assemb";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jan-osch/assemb";"/jan-osch/assemb/blob/dcb6332dc9d99edd37ec1de2a010395ee49ddaf2/Dockerfile"
"schmidigital/sails-sparql";"";"5";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/schmidigital/sails-sparql";"/schmidigital/sails-sparql/blob/52ae5df21de25f1e4bbafec0be8eff997654d4e2/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=82&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/gel.dockerfile"
"vraja0106/test-repo";"RUN apt-get update && apt-get install openjdk-7-jdk";"3";"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/vraja0106/test-repo";"/vraja0106/test-repo/blob/ddb7bd0ea0793e42b4ff83dcf444340b0f0b2e64/Dockerfile"
"dengliu/grafana";"RUN apt-get update && apt-get install -y vim";"3";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dengliu/grafana";"/dengliu/grafana/blob/9a7a27184598df008a95bc0f8027f03a00eba45f/docker/debtest/Dockerfile"
"leanderjanssen/javahelloworldtest";"FROM java:7";"1";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/leanderjanssen/javahelloworldtest";"/leanderjanssen/javahelloworldtest/blob/3200324d9d5c8616e648fb7fb13e79b7e5d0e40f/Dockerfile"
"intellectronica/fish-shell-docker";"apt-get -y autoremove";"5";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/intellectronica/fish-shell-docker";"/intellectronica/fish-shell-docker/blob/b812cb05d4d6e3b319e900ca5d6b246ec0f9d767/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=86&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/php.dockerfile"
"rajatgoel/slimcache";"";"2";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rajatgoel/slimcache";"/rajatgoel/slimcache/blob/fcb20c2d36af6c3724946b0107a3a64424b2b1e5/Dockerfile"
"petipapagaj/docker-base";"RUN apt-get clean";"5";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/petipapagaj/docker-base";"/petipapagaj/docker-base/blob/829e0e4e20208d62df4ca600c4c4250bb79db0ea/Dockerfile"
"pwyliu/quay-test";"RUN apt-get -qq update && apt-get -qq install curl";"2";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pwyliu/quay-test";"/pwyliu/quay-test/blob/33465b91509b73f8253f74823ed2b9788f574e50/Dockerfile"
"adamroddick/adamroddick.github.io";"";"2";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adamroddick/adamroddick.github.io";"/adamroddick/adamroddick.github.io/blob/6bde41453cae8093ebc2686bc2d3f761cb817ccb/Dockerfile"
"akiellor/dockerfiles";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/akiellor/dockerfiles";"/akiellor/dockerfiles/blob/3faa10e7abada959aef868602edf96bbb0db1442/typist/Dockerfile"
"RowZay/Grafana";"ADD *.deb /tmp/";"5";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/RowZay/Grafana";"/RowZay/Grafana/blob/cfd4498c1fca1d8509f45fb305612fea64cfe34d/docker/debtest/Dockerfile"
"jeroenpeeters/thesis";"";"2";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jeroenpeeters/thesis";"/jeroenpeeters/thesis/blob/c6ef1b3f29ac6909a88db446856e3c568b7aff20/thesis/Dockerfile"
"trojanspike/sentora-dockerized";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/trojanspike/sentora-dockerized";"/trojanspike/sentora-dockerized/blob/f33a29d73b4195ec9a2616219253323ca0d4f75a/Dockerfile"
"CancerCollaboratory/dockstore-tool-samtools-rmdup";"FROM ubuntu:16.10";"1";"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/CancerCollaboratory/dockstore-tool-samtools-rmdup";"/CancerCollaboratory/dockstore-tool-samtools-rmdup/blob/49f1fdb863c19c40e06f1a7eda6e8aabc0111a2e/Dockerfile"
"wrmsr/trumpet";"apt-utils \";"5";"Previous";"https://github.com/search?p=59&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wrmsr/trumpet";"/wrmsr/trumpet/blob/987f21e5816ee42a86ba674f9c7e5c113e073886/compose/trumpet-test-mysql/Dockerfile"
"andrewfaria/docker";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/andrewfaria/docker";"/andrewfaria/docker/blob/f72489c2d5c17ca71bb3ec564270e5b15c26daf9/dev-ubuntu/Dockerfile"
"synopsisdevs/docker-centerim";"FROM debian:wheezy";"1";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/synopsisdevs/docker-centerim";"/synopsisdevs/docker-centerim/blob/031816859cf5eb853639d69f63120c0ade1f77b0/Dockerfile"
"bigchat/docker-java";"RUN \";"3";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bigchat/docker-java";"/bigchat/docker-java/blob/c49f9c4c1752821efba5f5c2bc5f9c4af9b6a105/Dockerfile"
"Eunix/drone-docker-inpos-core";"FROM library/ruby:2.2.3";"1";"Previous";"https://github.com/search?p=53&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Eunix/drone-docker-inpos-core";"/Eunix/drone-docker-inpos-core/blob/085cd59a25c9f8309d4d8627b2a05c94bdef0d98/2.2.3/Dockerfile"
"MaayanLab/server-templates";"RUN apt-get -y install python";"7";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MaayanLab/server-templates";"/MaayanLab/server-templates/blob/dd3b6ee5d0799409885713466ce55309641b78d8/flask-nginx/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/gel.dockerfile"
"octoblu/rpm-createrepo";"ADD run.sh /run.sh";"11";"";"";"/octoblu/rpm-createrepo";"/octoblu/rpm-createrepo/blob/cc37db79791b847185587e921b311329127a38bb/Dockerfile"
"BruceRuan/Grafana";"RUN apt-get update && apt-get install -y vim";"3";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/BruceRuan/Grafana";"/BruceRuan/Grafana/blob/d7ee7cb88fa1c65e99ae4b2c3a14da9d33374023/docker/debtest/Dockerfile"
"rcook/ibt";"build-essential \";"4";"Previous";"https://github.com/search?p=64&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rcook/ibt";"/rcook/ibt/blob/32ea7abbfaf8d3c68e8649087e94771d8f13e61a/docker/debian-gcc/Dockerfile"
"Evertvandenbruel/turnt-tribble";"WORKDIR /rails";"9";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/turnt-tribble";"/Evertvandenbruel/turnt-tribble/blob/744252a0832425252ed232757e3d6c2e15108f56/Dockerfile"
"morevnaproject/morevna-builds";"RUN apt-get -yq upgrade";"8";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/morevnaproject/morevna-builds";"/morevnaproject/morevna-builds/blob/375971891eb7cd8ea5afd222cf526c51663140d1/docker/debian-7-64bit/Dockerfile"
"ChristopherBiscardi/docker-hub-webhook";"RUN apt-get install wget -y";"4";"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ChristopherBiscardi/docker-hub-webhook";"/ChristopherBiscardi/docker-hub-webhook/blob/18e88ed48ff23e8099084fd346800f7ab01bfec0/Dockerfile"
"yuji-k64613/docker_fluentd";"MAINTAINER Yuji Konishi";"2";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuji-k64613/docker_fluentd";"/yuji-k64613/docker_fluentd/blob/98edce0dcbfd07729a2c917fbf52972b3f8e72eb/httpd/Dockerfile"
"tothanhcong/congtodockerfile";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tothanhcong/congtodockerfile";"/tothanhcong/congtodockerfile/blob/ed9352fe469e0cf45e6711b61f349e8ff0fb2ad4/Dockerfile"
"MarkRedeman/docker-executables";"ENTRYPOINT [""shellcheck""]";"5";"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MarkRedeman/docker-executables";"/MarkRedeman/docker-executables/blob/cc8fb685402bc805ddac4f6a8c80777bbc32f43f/dockerfiles/shell/shellcheck.Dockerfile"
"BruceRuan/Grafana";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/BruceRuan/Grafana";"/BruceRuan/Grafana/blob/d7ee7cb88fa1c65e99ae4b2c3a14da9d33374023/docker/debtest/Dockerfile"
"lstephen/ootp-ai";"RUN apt-get update && apt-get -y install gnuplot";"3";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lstephen/ootp-ai";"/lstephen/ootp-ai/blob/631a7ba403542ec52cb74002c056be7da218b0e3/construi/Dockerfile"
"theBaldSoprano/ubuntuWithCurlGit";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/theBaldSoprano/ubuntuWithCurlGit";"/theBaldSoprano/ubuntuWithCurlGit/blob/ed1b7fa8f15e211100bc969ed74dab8426d5b169/Dockerfile"
"nlsun/docker-redis";"curl \";"5";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nlsun/docker-redis";"/nlsun/docker-redis/blob/81b3187bda5b56af69125da7ec2dc905c368f4fc/Dockerfile"
"ontouchstart/swipl";"FROM ubuntu:15.10";"1";"Previous";"https://github.com/search?p=99&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ontouchstart/swipl";"/ontouchstart/swipl/blob/5cbe38b6a1fd2b8502dc8d19995aa501d168daeb/Dockerfile"
"flipstone/glados";"apt-get install -y --no-install-recommends libpq5 libpq-dev &&\";"4";"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/flipstone/glados";"/flipstone/glados/blob/c27db20b691afc536b45e93776ecc21128303d3d/containers/dev/Dockerfile"
"lucabelmondo/docker-dojo";"RUN apt-get install -y inotify-tools";"3";"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lucabelmondo/docker-dojo";"/lucabelmondo/docker-dojo/blob/81cc516de7d8b14511dcf8a5dcf5adff3e82b32c/Dockerfile"
"sfister/Projects";"tdsodbc";"11";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sfister/Projects";"/sfister/Projects/blob/077dd19700e507c801cb4f39e2d969f4889d2e91/docker/ODBCBridge/Dockerfile"
"mykmelez/gecko";"FROM ubuntu:16.04";"1";"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mykmelez/gecko";"/mykmelez/gecko/blob/0ea4c5812c2adecbed1d84884e9695628a47502c/release/docker/firefox-snap/Dockerfile"
"mksource/docker";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mksource/docker";"/mksource/docker/blob/530dbcbfd8d50c6e0e8d08adb208566e4d6b86eb/Dockerfile"
"keyeleo/private";"RUN apt-get -y install redis-server";"6";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/keyeleo/private";"/keyeleo/private/blob/fdd8851567cec11dd01f680f12a151957b7f944b/docker/redis/Dockerfile"
"GuiHash/docker-node-bower-grunt-rsync";"";"2";"Previous";"https://github.com/search?p=67&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/GuiHash/docker-node-bower-grunt-rsync";"/GuiHash/docker-node-bower-grunt-rsync/blob/8e163bd512414545856922acc9cd428af468b5d5/Dockerfile"
"taskworld/docker-stunnel";"RUN apt-get -y install stunnel";"3";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/taskworld/docker-stunnel";"/taskworld/docker-stunnel/blob/1c216f359f896c8c3de963d411b0f2b5ddb56fc6/Dockerfile"
"riyazdf/dockercon-workshop";"RUN apt-get update && apt-get install -y stress";"3";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/riyazdf/dockercon-workshop";"/riyazdf/dockercon-workshop/blob/7b90e5f0700cb14611738b47695f8e0221034b74/cgroups/cpu-stress/Dockerfile"
"crystal-gen/docker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/crystal-gen/docker";"/crystal-gen/docker/blob/d817c5ec90b277b4aedd9ed6e621f1afd196f900/src/test/docker-test/out/Dockerfile"
"diogoalves86/testes-docker";"FROM ubuntu:12.04";"1";"";"";"/diogoalves86/testes-docker";"/diogoalves86/testes-docker/blob/20f2c303260675cb1d47e90305f550e39fb0d1cb/Dockerfile"
"alexzaporozhets/staff-installer";"apt-get clean";"6";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexzaporozhets/staff-installer";"/alexzaporozhets/staff-installer/blob/0d6b5f1e10570523fd878856866d3abcccb11fdf/src/mongodb-backup/Dockerfile"
"danstone/jdk7-docker";"";"2";"Previous";"https://github.com/search?p=20&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/danstone/jdk7-docker";"/danstone/jdk7-docker/blob/901f33d64fbd84c743d00479f497c0b0f3973f8c/Dockerfile"
"cameronnorman/LearningDocker";"";"2";"Previous";"https://github.com/search?p=62&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cameronnorman/LearningDocker";"/cameronnorman/LearningDocker/blob/03b6971d058a054519f266ca8cb180f7ee3c2118/git/Dockerfile"
"fancyisbest/cagenerator";"CMD /opt/generate";"6";"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fancyisbest/cagenerator";"/fancyisbest/cagenerator/blob/9240506a8e346a2743a8627e0707835788809db1/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y intercal";"3";"Previous";"https://github.com/search?p=84&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/intercal.dockerfile"
"docker/labs";"";"2";"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/docker/labs";"/docker/labs/blob/d9273d2cbcba20a132a266e4b7c4c6377f475aba/security/cgroups/cpu-stress/Dockerfile"
