page;page-href;linkToDockerfile
"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/gummadic/Docker-Nginx-Flask/blob/d24c8f9a78bb3f29fdd9cfce464445b8036af3b4/auth/Dockerfile"
"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/coreos/etcd-ca/blob/c3dd5eccfb35ab3de5836e09048af74c33862a37/Dockerfile"
"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hemanthkumarsa13/test/blob/8b97e2c28732c5bf24e1e41bfa2033554e352821/integration-cli/build_tests/TestBuildWithInaccessibleFilesInContext/linksdirectory/Dockerfile"
"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dininski/CodeExecutionServer/blob/6961c318050dd725ca8a38ca84fc61523afc5dbb/Dockerfiles/base/Dockerfile"
"";"";"/dustinlacewell/highland_test/blob/266c8cc479624d17dbe09b44a89e616ec17bc435/stuck/Dockerfile"
"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Timberbain/simple_postGIS/blob/dbf439262094f2448f8ffb2ff9b6d444d4bc73ac/web.dockerfile"
"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/flov/Hitchlog/blob/66b297f51dcc6d00e429c393581f49b616273007/Dockerfile"
"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sarl-hackerspace/hack_site/blob/8af109dafcd8ec10c42f2a240a8f12a3b7f70409/Dockerfile"
"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Exocen/Website/blob/4a61f863ed82699e5a4bf656c1f79d96da1f21d7/Dockerfile"
"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/and9000/ci-jenkins-repo/blob/9f6d4048369cdfc499648c48dcb8fdd8f81a2f47/registry/Dockerfile"
"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/codegangsta/negroni-docker-test/blob/3bfe272a39d25fd0a2f0b2a5936fa3d647907c72/Dockerfile"
"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lolotp/locked.danang/blob/2e63013b145a9d4463578a3e5c4cc9de57c7b55d/booking/database/Dockerfile"
"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sebbrousse/oki-docki-test/blob/13cb023e13843679b378588ee639bc1dd2921d39/Dockerfile"
"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/trujunzhang/politicl-image/blob/df57630fdc6805f6fe45779617ed6096b6767dd3/docker/php7-fpm/Dockerfile"
"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wujiang/tic-tac-toe/blob/120716cc58ea10ba8b985b5ba1eff68506b5ec16/ttt-server/Dockerfile"
"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hemanthkumarsa13/test/blob/8b97e2c28732c5bf24e1e41bfa2033554e352821/builder/parser/testfiles-negative/env_equals_env/Dockerfile"
"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/floripa-mobi/floripa-public-transit/blob/0653c3f4df09503a5ecdca4352fe3871d47d4868/Dockerfile"
"Previous";"https://github.com/search?p=20&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ramn/robocode-hill/blob/b03d38849c066737c4913a88094c9a22674e1bda/Dockerfile"
"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rstropek/DockerVS2015Intro/blob/8ff1500ea344fd968089c23e8e6087d4ced2a64b/dockerDemos/02-compose/dependentService/Dockerfile"
"Previous";"https://github.com/search?p=67&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lngarrett/bubba/blob/d8a444413deb7df84a5f85af935ffa72635b9d56/Dockerfile"
"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sbrk-org/rest-api-bench/blob/dcdda0ce42ea517334110684d4d22553411dbc4b/python/flask-restful/Dockerfile"
"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/6si/shipwright/blob/3bb952c8d866c2dc7c260fdf16175219bed58e99/tests/integration/examples/failing-build/base/Dockerfile"
"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/coreos/docs/blob/92cec481151f199e7eea14ac554ea511e866a437/golang/Dockerfile"
"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/statsd/system/blob/436d9d03a8a2243e8333ae504ab406f9514b4959/Dockerfile"
"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pappes/dodgy-daves-crazy-discount-videos-going-for-a-song/blob/b0e2b28b02fdb3a75c4cee826ee2044815f8730b/dart/samples/docker/helloworld/Dockerfile"
"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/advanderveer/dock.js/blob/e65280d5b4f7432e4810ecb431a301704b5ccbf5/test/fixtures/dependency/Dockerfile"
"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MarkusMattinen/speedtest-server/blob/409708687130e33e9374d7632f8d9ae4817667bf/Dockerfile"
"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mindreframer/golang-devops-stuff/blob/bb6c6c16ff0ae7892cd0ed0715b8a6b769052f9f/src/github.com/dotcloud/docker/integration-cli/build_tests/TestBuildForceRm/Dockerfile"
"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexec/docker-java-orchestration/blob/626681c40f79c4e0fd968d557d01cf5a5f53c38a/docker-java-orchestration-core/src/test/docker/private-registry/Dockerfile"
"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mitaliswain/WMSService/blob/3c874cbfcd87b1700548ec4dd6f028f2e260e2fd/Dockerfile"
"Previous";"https://github.com/search?p=53&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ganguera/docker/blob/84e970cc8aba497f0ccc1b3e84148cab6969c6aa/frontend-02/wordpress/Dockerfile"
"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rcoh/terminal-watcher/blob/4667ed640b314615cf3e9ebe76c3e5060857277c/server/Dockerfile"
"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/resin-io/hoversnap/blob/be066f49a93596e24cb9d235c545a576d56ac6ee/Dockerfile"
"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/shin-/sakuya-blog/blob/7dcac199f465245ba16cca26eb152ea61b758c61/Dockerfile"
"";"";"/codezomb/docker/blob/5d9045f79d6ea577d45a36edd4cc51c697ec8a36/Dockerfile"
"Previous";"https://github.com/search?p=52&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/spotify/docker-client/blob/3c985eb7e2b77e1c71badf3621a98e8d9f28d0b6/src/test/resources/dockerDirectoryNeedsAuth/Dockerfile"
"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jorotenev/flask_vagrant_docker/blob/7f9b88a0c2d9ccad493b18b62b52b181fa251323/Dockerfile"
"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/geeknam/django-fig-template/blob/213f0c343e9f60d47a40cc069f6a3a0d0491017f/Dockerfiles/celery/Dockerfile"
"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/6si/shipwright-sample/blob/dda42e1d0f1d94549b1f3775dca3eba8b2d0a5e0/base/Dockerfile"
"Previous";"https://github.com/search?p=19&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/docker-java/docker-java/blob/419900d074e6d9754dcd5c6290d93c3350bab010/src/test/resources/buildTests/ONBUILD/child/Dockerfile"
"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/agonzalezro/slides/blob/d46eac517204e5a9f576e6e2e5e3e4ebfe5026c5/2016/pygrunn/nginx/Dockerfile"
"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/GroundSix/asink/blob/c0eed0c66cd7fb69912112b4e58ed73f4c6c5885/Dockerfile"
"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hemanthkumarsa13/test/blob/8b97e2c28732c5bf24e1e41bfa2033554e352821/integration-cli/build_tests/TestCopy/EtcToRoot/Dockerfile"
"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pfeilbr/go-playground/blob/4d3da2100494e52e0c1a6da1ba5826b6ab1b7b93/hello/Dockerfile"
"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/openspending/openspending/blob/ea0ee15fae42cec9b539130cdc6f7654a2f0ba67/docker-config/mq/Dockerfile"
"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fsufitch/codebox/blob/b4e6dfda5184479890d56dc6ec7e081bf159093c/src/codebox/sandbox/dockerdir/Dockerfile"
"Previous";"https://github.com/search?p=69&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jpetazzo/plumber/blob/6bf2d769a2d5e5db7b1e5bae3b6422b00aede76f/Dockerfile"
"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ruby/openssl/blob/4eda40878fc42ac5bad6dd7b1ebc8f0eac796b94/Dockerfile"
"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/synclio/gvm-cloud-datastore/blob/814d14d8ded4b9df665359383a911e2b40b9c543/Dockerfile"
"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pimpalaputty/bunnybot-slapp-app/blob/9b727c0829b72d66bb95d888275e38933bdead01/Dockerfile"
"Previous";"https://github.com/search?p=51&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hustcat/docker-1.3.2/blob/348f47454f7c909d51ee19d5c5dceb756f4cd4ef/builder/parser/testfiles-negative/env_equals_env/Dockerfile"
"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ian-bartholomew/jenkins-docker-compose/blob/adc6c473d033743d26a0c1568f1773e4737e8b59/Dockerfile"
"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hbin/docker-dev-box/blob/6f1c8135fc0e2b35ccf125e2ee2edcaf30722df9/redis/Dockerfile"
"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mindreframer/golang-devops-stuff/blob/bb6c6c16ff0ae7892cd0ed0715b8a6b769052f9f/src/github.com/dotcloud/docker/integration-cli/build_tests/TestBuildWithInaccessibleFilesInContext/linksdirectory/Dockerfile"
"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/okstyr/okibin/blob/a08c856977c74ff1c44d5e871a37082b5ea81f52/mybuild-tests/withdockerfile/Dockerfile"
"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/atbaker/hypermasher/blob/ccbc5adb3ac51d8e488214e712c35492b030e75e/Dockerfile"
"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yanana/docker-nginx-php/blob/8dcaf78bff61bb77787170ecbbe0840d7b3d1e85/Dockerfile"
"Previous";"https://github.com/search?p=53&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/phillbarber/smartstack-docker-demo-service-a/blob/8207df6a6f301605fe221cd03191e397df0736a4/Dockerfile"
"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/gitnacho/ejemplo/blob/f05fac50cfb6b4531c102885080dae943abf4a1b/yasalio/Dockerfile"
"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kimh/docker-winch/blob/2c089ad6bcbe5ef1d9e406f1e6c30fbaf512f906/podbot/Dockerfile"
"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jsantiago/docker-hub-test/blob/abc38b18ff0e7a932d658831fcb1c53ba95cc899/Dockerfile"
"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/6si/shipwright/blob/3bb952c8d866c2dc7c260fdf16175219bed58e99/tests/integration/examples/shipwright-sample/service1/Dockerfile"
"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/PaulMaddox/pkg.link/blob/28a55d0d917e2b64cbe51afeaf6d3796fbbdad15/containers/dpkg-builder/Dockerfile"
"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/schanezon/times-program/blob/4f236fdbb547a89afe53fd0de53578db1c985ee6/Dockerfile"
"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/azuwis/debian_docker.io/blob/64af0303c6565826e1fa6641ffc2411d131e5424/builder/parser/testfiles-negative/env_equals_env/Dockerfile"
"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pappes/dodgy-daves-crazy-discount-videos-going-for-a-song/blob/b0e2b28b02fdb3a75c4cee826ee2044815f8730b/dart/samples/docker/helloworld/Dockerfile"
"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/openspending/openspending/blob/ea0ee15fae42cec9b539130cdc6f7654a2f0ba67/docker-config/db/Dockerfile"
"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/michaelneale/hello-docker-world/blob/6a69504aca6cc1b699e77be8758f534e2dc3a844/Dockerfile"
"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/neilberget/docker-conf/blob/7b094680ea4f16a56fcdbd885a8fdcb07f9496f7/nginx-qa/Dockerfile"
"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/swipely/docker-api/blob/2b306bad803a2df9a12dab4fc673486365872666/Dockerfile"
"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ReadyTalk/squirrel-server-go/blob/e2d2726ec720df239e085e4ab80140ed9a2a7644/Dockerfile"
"Previous";"https://github.com/search?p=59&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/azuwis/debian_docker.io/blob/64af0303c6565826e1fa6641ffc2411d131e5424/builder/parser/testfiles-negative/env_equals_env/Dockerfile"
"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tsanders-rh/mongodb-docker/blob/322b358650bace6c10b01196fa4681ae52396e82/Dockerfile"
"Previous";"https://github.com/search?p=31&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kevinsimper/node-js-fig-docker-example/blob/85c2f19d4301640f5757a4e64e4ee913abf683b5/Dockerfile"
"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ewindisch/figleaf/blob/22127bcf0f7cbc46f8529b1667b3d65e3066e146/example/Dockerfile"
"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/theharbor/docker-base/blob/79b90f654a9166fd1a7866d5b0b259f9c9632717/base/Dockerfile"
"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adaltas/node-mecano/blob/8d18c43651c5ec3b77dd757abb92ed0ecca78b94/test/docker/resources/Dockerfile"
"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/shilab/sample_overlap/blob/19d2a355bbf543054dc8c0e7ea67791b9f15c68e/Dockerfile"
"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ComPHPPuebla/taller-composer/blob/15f98fac57c04e5b67cb5bcb1ebe4bf9c919cc69/containers/images/db/Dockerfile"
"Previous";"https://github.com/search?p=17&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/teemow/docktris/blob/7c69b396a996f9ccc9bac8948f3187e68170650a/game/Dockerfile"
"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jenkinsci/docker-custom-build-environment-plugin/blob/adaaee43f16578ebd94100063f9b356a6a7a2625/src/test/resources/Dockerfile"
"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/greyarch/chess-board/blob/70cb0f6ba4d46e481681307a3c63c5ff38503b6e/Dockerfile"
"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/StudioEtrange/docker-data/blob/56a6136149731e27f593857d95d793e1810f2a44/Dockerfile"
"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ShaneBurkhart/VE-Website/blob/19fd9223a915e286ee993fb2817ad15a830693b1/Dockerfile"
"Previous";"https://github.com/search?p=59&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cocoon-project/jenkins/blob/53fc777c6030652a7aeed3e364cdea0b61878d6e/build/jenkins/app/Dockerfile"
"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mishak87/gitlab-packagist/blob/58b72e8ee65b234e0b238ad8ea75bf4bcab63f39/Dockerfile"
"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/evizitei/Hello-Node/blob/b7ab21ca0292e66974099e2bcf89d3f879960e64/Dockerfile"
"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dustinlacewell/highland_test/blob/266c8cc479624d17dbe09b44a89e616ec17bc435/failure/Dockerfile"
"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nanshe-org/docker_nanshe_workflow_mirror/blob/c4f0d5a045ffffc48198e5f98646e426eca99f43/Dockerfile"
"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mindreframer/golang-devops-stuff/blob/bb6c6c16ff0ae7892cd0ed0715b8a6b769052f9f/src/github.com/dotcloud/docker/integration-cli/build_tests/TestBuildRm/Dockerfile"
"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/retrohacker/test/blob/d3a7b7f5c8d4fc9df8f49b17a6019f1a548c44ef/tests/slim/Dockerfile"
"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/apparatus/Kafkaesque/blob/be2801259ac44b22e8853b7be267c115b63f0be5/docker/Dockerfile"
"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/insynchq/fig-sentry/blob/9e636c5ae6a880eda2ffdee8a0a7ea0087840df6/db/Dockerfile"
"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/certificate-transparency-watch/ct-watch-www/blob/b4c1e92bd16189ff207c736daf8a407f7ac2ad05/Dockerfile"
"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cynipe/gh_webhook_gateway/blob/c0990804b7bc9b938a8e2834a83673ea11244203/jenkins/Dockerfile"
"Previous";"https://github.com/search?p=67&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/unicok/snowflake-srv/blob/5a771b66b0f348a139e685194ce14dce60b824a0/Dockerfile"
"Previous";"https://github.com/search?p=25&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/moix/test/blob/a26a2717b80f05a02c15e69a0b73cb11d9ef87d5/docker/Dockerfile"
"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wfdemo/docker-fly-ng/blob/39440585cc55b0b9884920e9d7d12878d331e24a/Dockerfile"
"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sibukixxx/dockerfiles/blob/21a1ea6298ea1bfb45ab9158d4f789dd95f0658c/Dockerfile"
"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/freeslugs/uniatcu/blob/ecf7f9dcaccdd49069c7e7df06364a2c9c72e10f/Dockerfile"
"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/BenHall/docker-email/blob/cc36b4a7261d853035f1e8e2284c2a0844e4053e/Dockerfile"
"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/olx-inc/octopush/blob/1e9a2cf120b679f94107a8fdfdfe2226a15b6413/docker-environment/images/memcached/Dockerfile"
"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/neilberget/docker-conf/blob/7b094680ea4f16a56fcdbd885a8fdcb07f9496f7/nginx-qa/Dockerfile"
"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wjrh/Teal/blob/2ad3ec3c7bb7f6fa23e8cb8fa0231108b89b9908/live-manager/Dockerfile"
"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/senecajs/seneca-redis-pubsub-transport/blob/ba023f6730521df65698b1cfe593849b9b3e31d6/docker/Dockerfile"
"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mszalbach/simple-chat/blob/66907bafa6da2987552a029816baa11fcbedf646/docker-installer/src/main/docker/mongodb/Dockerfile"
"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Xe/code/blob/464b320f487f0bd10264813e21043c5014e1efe9/web/userman/Dockerfile"
"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/firecube/node-red/blob/d8b852942f034a7b0f5554f5d86904efe002ea90/Dockerfile"
"Previous";"https://github.com/search?p=55&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/trappsnl/dstore/blob/f893c43478c5d1bfd751acfb113e1641b70fd327/Dockerfile"
"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sethbrasile/wordpress-docker-fig/blob/c1062dccdfac6a7baf8583631a254f16e08f03ea/Dockerfile"
"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jreeme/firmament/blob/1f61e0aa0dac2acaebd79f26b8b739d25a3d8245/docker/memex/mongo/Dockerfile"
"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ukai/kubernetes-0/blob/4cd345b8a681953774a720c58232bc1593938906/examples/liveness/image/Dockerfile"
"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/luxpickles/domojs/blob/138400dfc299c31a2d75cff41855505f9072af33/Dockerfile"
"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/codeship/codeship-tool-examples/blob/2cc7d5583ab84dd251aa99a18c99c1fe56fcfbd3/11.encrypted-aes/Dockerfile"
"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hemanthkumarsa13/test/blob/8b97e2c28732c5bf24e1e41bfa2033554e352821/integration-cli/build_tests/TestBuildWithInaccessibleFilesInContext/inaccessibledirectory/Dockerfile"
"";"";"/vossim/docker-base-images/blob/1d8d46b384a7cc373570fd3a1264f4979e5e32c8/debian-jessie-amd64-base/Dockerfile"
"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+FROM&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fsufitch/codebox/blob/b4e6dfda5184479890d56dc6ec7e081bf159093c/src/codebox/sandbox/dockerdir/Dockerfile"
