repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"drpain/Compost";"FROM php:5.6-cli";"1";"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/drpain/Compost";"/drpain/Compost/blob/2824821093a88d0c038e0b435899fc0ca645c4cc/Dockerfile"
"manifoldco/torus-cli";"RUN apt-get update && \";"3";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/manifoldco/torus-cli";"/manifoldco/torus-cli/blob/943bfee73938fa06b914959d42ac25709a7cc75b/packaging/deb/Dockerfile"
"floydhub/textutil-split-file";"&& \";"7";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/floydhub/textutil-split-file";"/floydhub/textutil-split-file/blob/24d6dc358455135210919238e7605226338aa78a/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/clojure.dockerfile"
"mead15/RSO";"MAINTAINER Joanna Ohradka <ohradka.joanna@gmail.com>";"2";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mead15/RSO";"/mead15/RSO/blob/0395482d14aed546564106e5923aa5d9370676bc/Dockerfile"
"yuvaraj951/icongrafana";"ADD *.deb /tmp/";"5";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuvaraj951/icongrafana";"/yuvaraj951/icongrafana/blob/bf8148f5abd596eac71a85a91a9142a1d09e94cf/docker/debtest/Dockerfile"
"kellrott/tcga_realign";"";"2";"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kellrott/tcga_realign";"/kellrott/tcga_realign/blob/cd2819e7a869279f13c508fa2b06f61cda1eec9d/test-chain/dockers/test-chain-image/Dockerfile"
"Reposoft/docker-svn";"apt-get clean";"6";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Reposoft/docker-svn";"/Reposoft/docker-svn/blob/47bbc0737263cf9c33b19ed7897227fbe1e013bc/debian-svnclient/Dockerfile"
"ChristopherBiscardi/docker-hub-webhook";"";"2";"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ChristopherBiscardi/docker-hub-webhook";"/ChristopherBiscardi/docker-hub-webhook/blob/18e88ed48ff23e8099084fd346800f7ab01bfec0/Dockerfile"
"unitsche/ekr-base";"RUN apt-get install -y build-essential";"15";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/unitsche/ekr-base";"/unitsche/ekr-base/blob/e1e98b5587d14dd9d63ebab2110f2dcaccfb400c/Dockerfile"
"floydhub/textutil-split-file";"rm -rf /var/lib/apt/lists/*";"10";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/floydhub/textutil-split-file";"/floydhub/textutil-split-file/blob/24d6dc358455135210919238e7605226338aa78a/Dockerfile"
"dhgautam/helloworldjava";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dhgautam/helloworldjava";"/dhgautam/helloworldjava/blob/f04f3eb44f6ae3a59c1559aceae9451bef34ebfe/Dockerfile"
"serkanalgl/testdockerfile";"";"5";"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/serkanalgl/testdockerfile";"/serkanalgl/testdockerfile/blob/845b6ee8c9dad680ee545ce4b7dc61995c02ed6e/Dockerfile"
"docker-build/bind9";"RUN apt-get -y purge openssh-server openssh-client ; apt-get -y autoremove";"4";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/docker-build/bind9";"/docker-build/bind9/blob/ec4a6b4128f393dd4dd248e79e8535d8cf2bd6ae/Dockerfile"
"alex-docker/CE-dockerfiles";"RUN apt-get update && apt-get install -y texlive-full";"3";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alex-docker/CE-dockerfiles";"/alex-docker/CE-dockerfiles/blob/e383817a348478de89f81100870faa338ed68458/v1/latex/Dockerfile"
"asdfsx/docker";"RUN apt-get update";"5";"Previous";"https://github.com/search?p=41&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/asdfsx/docker";"/asdfsx/docker/blob/c505da866cc0c796ecb4ca2ca668f4d02431afc7/ubuntu_utopic_erlang/Dockerfile"
"youcantestApp/docker-scripts";"FROM frodenas/rabbitmq";"1";"Previous";"https://github.com/search?p=60&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/youcantestApp/docker-scripts";"/youcantestApp/docker-scripts/blob/d116fd59f3f65cc6997d3aaf12531b810e8c9840/rabbit/Dockerfile"
"aaronpederson/docker-zeromq";"RUN yes | apt-get install apt-utils";"4";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/aaronpederson/docker-zeromq";"/aaronpederson/docker-zeromq/blob/0a106cc001fdf01524b3868d2e669014c23065b9/release/Dockerfile"
"djohnkirby/dockerfiles";"RUN apt-get install -y emacs";"6";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/djohnkirby/dockerfiles";"/djohnkirby/dockerfiles/blob/10e759eff86f64403bf12d8dd3b05707d61c6d15/apacheserver/Dockerfile"
"gartung/dockerfiles";"";"7";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/gartung/dockerfiles";"/gartung/dockerfiles/blob/bd41da6821f21034c6a117684a53b07c219e20d9/ubuntu/Dockerfile"
"Evertvandenbruel/docker-test";"WORKDIR /rails";"9";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/docker-test";"/Evertvandenbruel/docker-test/blob/667ad4a7c7cb0b752d33b26e0818d812c5c62ef6/Dockerfile"
"Tenjin0/docker";"vim \";"4";"Previous";"https://github.com/search?p=67&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Tenjin0/docker";"/Tenjin0/docker/blob/b160045ec38c89e4c2fb96dedddb214904985ba6/netmessage_nginx/Dockerfile"
"adrienjover/dockerFormation";"cmd [""nginx""]";"5";"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adrienjover/dockerFormation";"/adrienjover/dockerFormation/blob/59b4bbfc995419843686d1c97ba11c48b2461915/nginx/Dockerfile"
"nathanleclaire/awsapp";"";"2";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nathanleclaire/awsapp";"/nathanleclaire/awsapp/blob/0d569cdb7342431343f7b66ba28c746bb78ed49e/socat/Dockerfile"
"hknam/docker";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=37&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hknam/docker";"/hknam/docker/blob/7c897126bdb6a70779c6d66dd59270a2c844432f/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=82&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/brainfuck.dockerfile"
"iketheadore/monero_rpc_dockerfile";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/iketheadore/monero_rpc_dockerfile";"/iketheadore/monero_rpc_dockerfile/blob/5cf40dd6d2393103060eb454997fee0dab217ffb/boost1.58/Dockerfile"
"pfadipatria/dockerfiles";"RUN apt-get update && \";"3";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pfadipatria/dockerfiles";"/pfadipatria/dockerfiles/blob/06c89a1821ff701c36fb17a3716c2b2a5dbfc274/ruby-1.9.3/Dockerfile"
"MaayanLab/server-templates";"";"4";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MaayanLab/server-templates";"/MaayanLab/server-templates/blob/dd3b6ee5d0799409885713466ce55309641b78d8/flask-nginx/Dockerfile"
"Mehdi-SIO/docker";"cmd [""nginx""]";"5";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Mehdi-SIO/docker";"/Mehdi-SIO/docker/blob/b5fa59d878073d5dcc09857aaa63068f34fbebc5/nginx/Dockerfile"
"taskcluster/migration";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/taskcluster/migration";"/taskcluster/migration/blob/b69ff3af557609cd5530737cbecb2173cdf1e602/docker/Dockerfile"
"theBaldSoprano/ubuntuWithCurlGit";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/theBaldSoprano/ubuntuWithCurlGit";"/theBaldSoprano/ubuntuWithCurlGit/blob/ed1b7fa8f15e211100bc969ed74dab8426d5b169/Dockerfile"
"Phat3/Dockerfiles";"FROM debian";"1";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Phat3/Dockerfiles";"/Phat3/Dockerfiles/blob/a1d3e303399c3913e5a87161639975b77041931e/debian_custom/Dockerfile"
"deploymentbox/firstYii2App";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/deploymentbox/firstYii2App";"/deploymentbox/firstYii2App/blob/711f2f8bb989fc47dbb5bfe2a327ce22238e0297/.Docker/sqlite/0.0/Dockerfile"
"mijime/sham";"";"2";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mijime/sham";"/mijime/sham/blob/d65ceb8e8641070cd8b968b9c122c9f818c247b4/docker/bash-4.0/Dockerfile"
"ludekvesely/docker-ubuntu-ssh";"FROM tutum/ubuntu:latest";"1";"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ludekvesely/docker-ubuntu-ssh";"/ludekvesely/docker-ubuntu-ssh/blob/7d2c9fcaa6d8a8ced668d3545ec20d3d6d8ef27c/Dockerfile"
"giltene/jHiccup";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=29&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/giltene/jHiccup";"/giltene/jHiccup/blob/35e7aec14ab8612a97e3f95fca254151ef12a8a7/Dockerfile"
"asterkin/chol";"FROM ubuntu:latest";"1";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/asterkin/chol";"/asterkin/chol/blob/ac42446749dc2f22f1fc0ca751c4b5070ab3c6f6/cdev/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/bc.dockerfile"
"nlsun/docker-redis";"&& \";"8";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nlsun/docker-redis";"/nlsun/docker-redis/blob/81b3187bda5b56af69125da7ec2dc905c368f4fc/Dockerfile"
"Program3r/rpi-openvpn-client";"FROM resin/rpi-raspbian";"1";"Previous";"https://github.com/search?p=18&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Program3r/rpi-openvpn-client";"/Program3r/rpi-openvpn-client/blob/0a125f289875e2f172b1264e62192a0e4cb952a1/Dockerfile"
"jvivian/pipeline_project";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=23&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jvivian/pipeline_project";"/jvivian/pipeline_project/blob/4cecc662ffa5f53f66677079fdf47335456cbae3/docker_tools/samtools/Dockerfile"
"euranova/docker-java_with_libreoffice";"RUN apt-get update && apt-get install -y libreoffice";"3";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/euranova/docker-java_with_libreoffice";"/euranova/docker-java_with_libreoffice/blob/380cddd1ee4b224cb59d0d72803cd2589991c938/Dockerfile"
"XaeroDegreaz/dind-maven";"FROM gitlab/dind:latest";"1";"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/XaeroDegreaz/dind-maven";"/XaeroDegreaz/dind-maven/blob/857304bffede6d20af10f3af86c2b6d2f1591b57/Dockerfile"
"yawkat/katbot";"";"2";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yawkat/katbot";"/yawkat/katbot/blob/99e05120e97c7d61b4621b28f96159d5c0c88662/src/main/resources/at/yawk/katbot/action/repl.dockerfile"
"djohnkirby/dockerfiles";"";"2";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/djohnkirby/dockerfiles";"/djohnkirby/dockerfiles/blob/10e759eff86f64403bf12d8dd3b05707d61c6d15/sshserver/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=86&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/php.dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y ocaml";"3";"Previous";"https://github.com/search?p=85&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/ocaml.dockerfile"
"danielcsant/docker";"RUN apt-get -y install default-jre";"4";"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/danielcsant/docker";"/danielcsant/docker/blob/444f6fcd24a86ba2a60caed357ff94242a3bc7b1/base-ubuntu/Dockerfile"
"cameronnorman/LearningDocker";"RUN apt-get -y update && apt-get install -y git";"3";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cameronnorman/LearningDocker";"/cameronnorman/LearningDocker/blob/03b6971d058a054519f266ca8cb180f7ee3c2118/git/Dockerfile"
"sharathvutpala/jenkins-docker";"";"2";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sharathvutpala/jenkins-docker";"/sharathvutpala/jenkins-docker/blob/4eeceafee79dcd75859b9924ecefa060efed2161/Dockerfile"
"dgageot/quine-relay";"RUN apt-get update -qq && apt-get install -y gnat";"3";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/ada.dockerfile"
"sedden/config-owncloud";"RUN apt-get update && apt-get install -y --no-install-recommends duply";"3";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sedden/config-owncloud";"/sedden/config-owncloud/blob/0eca5457f89db37b60a6202d8a379935e782f695/owncloud/duply/Dockerfile"
"chiren/ubuntu-12.04-wget";"RUN apt-get -y update && apt-get install -y wget";"3";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/chiren/ubuntu-12.04-wget";"/chiren/ubuntu-12.04-wget/blob/2d96e7e1005992a80ae16fecce819807224dd481/Dockerfile"
"corncandy/docker-ci";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/corncandy/docker-ci";"/corncandy/docker-ci/blob/5c0cc62dda86f86ff2fdb8a49583eb9f98a26f9c/Dockerfile"
"tleyden/docker";"RUN apt-get update && apt-get install -y \";"3";"Previous";"https://github.com/search?p=51&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tleyden/docker";"/tleyden/docker/blob/738b368370c5d58ea196921898cce474543c9a71/deps-fail/Dockerfile"
"hadesMM/ubuntubackup";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hadesMM/ubuntubackup";"/hadesMM/ubuntubackup/blob/a52424c21f64756e04a7ae4142cb98543e9847f3/42/docker/mission03/Dockerfile"
"yyuzhong/usedocker";"FROM gcc:4.9";"1";"Previous";"https://github.com/search?p=3&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yyuzhong/usedocker";"/yyuzhong/usedocker/blob/e20cb85e45dc53a75e6f4193d54718be2f1a646b/pl/Dockerfile"
"jacklesplat/ql_emc";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jacklesplat/ql_emc";"/jacklesplat/ql_emc/blob/1f0e8798dcdeba12d5562b5f0b56f38247c7088a/src/github.com/grafana/grafana/docker/debtest/Dockerfile"
"YouPic/docker-maven";"git \";"7";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/YouPic/docker-maven";"/YouPic/docker-maven/blob/4f45810cf4e053ddf5eef6b60223104a25719b9e/Dockerfile"
"mjpatter88/gelato";"FROM ubuntu:trusty";"1";"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mjpatter88/gelato";"/mjpatter88/gelato/blob/5eea364886c13a5f6d0b76fc8795ee1f987b6409/Dockerfile"
"dave-tucker/dockerfiles";"RUN apt-get -qy update && apt-get -qy install make shellcheck";"2";"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dave-tucker/dockerfiles";"/dave-tucker/dockerfiles/blob/36b501282d1d8dd7a23118945169bcc5e6b44442/shellcheck/Dockerfile"
"cactusthinking/docker-files";"RUN apt-get update && apt-get install -y bzip2";"3";"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cactusthinking/docker-files";"/cactusthinking/docker-files/blob/8fde6c0f07d352617dd3d8c5fddeaf76a4de58d9/jenkins/Dockerfile"
"unitsche/ekr-base";"RUN apt-get install -y sudo";"13";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/unitsche/ekr-base";"/unitsche/ekr-base/blob/e1e98b5587d14dd9d63ebab2110f2dcaccfb400c/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/brainfuck.dockerfile"
"docker-build/bind9";"";"6";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/docker-build/bind9";"/docker-build/bind9/blob/ec4a6b4128f393dd4dd248e79e8535d8cf2bd6ae/Dockerfile"
"octoblu/rpm-createrepo";"";"12";"";"";"/octoblu/rpm-createrepo";"/octoblu/rpm-createrepo/blob/cc37db79791b847185587e921b311329127a38bb/Dockerfile"
"VISIONAI/docker-vmx-server-node";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=69&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/VISIONAI/docker-vmx-server-node";"/VISIONAI/docker-vmx-server-node/blob/edc1d4d53adbe267f44beb322301c87873f079ec/Dockerfile"
"bbcyyb/staticweb";"CMD xaos";"5";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bbcyyb/staticweb";"/bbcyyb/staticweb/blob/ab3946d5e3bc980453da9065c7af940c768f01bc/Dockerfile"
"sedden/config-owncloud";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sedden/config-owncloud";"/sedden/config-owncloud/blob/0eca5457f89db37b60a6202d8a379935e782f695/owncloud/duply/Dockerfile"
"Normegil/Server-Configs";"RUN apt-get update -y && \";"3";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Normegil/Server-Configs";"/Normegil/Server-Configs/blob/7ee29f79712e1de8d01b4fbc2e1acd277a3de799/docker/base/Dockerfile"
"cactusthinking/docker-files";"FROM jenkins";"1";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cactusthinking/docker-files";"/cactusthinking/docker-files/blob/8fde6c0f07d352617dd3d8c5fddeaf76a4de58d9/jenkins/Dockerfile"
"mariowise/angular-loopback";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=27&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mariowise/angular-loopback";"/mariowise/angular-loopback/blob/27545f4950670839b9ca8b413414857c3e6f245e/api/Dockerfile"
"djohnkirby/dockerfiles";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/djohnkirby/dockerfiles";"/djohnkirby/dockerfiles/blob/10e759eff86f64403bf12d8dd3b05707d61c6d15/sshserver/Dockerfile"
"leesah/ubuntu-personalized";"RUN sudo apt-get update \";"3";"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/leesah/ubuntu-personalized";"/leesah/ubuntu-personalized/blob/1d0858bc9199fbca07363192f436cfc4fd655c66/maven/Dockerfile"
"Nanard/docker-node-cairo-imagemagick-povray";"";"2";"Previous";"https://github.com/search?p=97&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Nanard/docker-node-cairo-imagemagick-povray";"/Nanard/docker-node-cairo-imagemagick-povray/blob/8511c64c3b4d1e00dc23e2e33fdbe321aea70329/Dockerfile"
"st3w4r/42-ft_nmap";"";"2";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/st3w4r/42-ft_nmap";"/st3w4r/42-ft_nmap/blob/b09fd4e60692f4065c86adeb271feca37a5e3ca7/Dockerfile"
"sfister/Projects";"run apt-get install -y \";"10";"Previous";"https://github.com/search?p=38&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sfister/Projects";"/sfister/Projects/blob/077dd19700e507c801cb4f39e2d969f4889d2e91/docker/ODBCBridge/Dockerfile"
"sasasin/jisui-linux";"RUN apt-get install -y git-core";"7";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sasasin/jisui-linux";"/sasasin/jisui-linux/blob/bcab9c7055887f12325aa0f8478dccd8f599041d/Dockerfile"
"adrienjover/dockerFormation";"";"2";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adrienjover/dockerFormation";"/adrienjover/dockerFormation/blob/59b4bbfc995419843686d1c97ba11c48b2461915/nginx/Dockerfile"
"localghost/stuff";"";"2";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/localghost/stuff";"/localghost/stuff/blob/eb1d4d938290addcddeb0eb41b688776cb73b8a8/playground/thread_rand_sleep/Dockerfile"
"jadr2ddude/arm-docker-images";"RUN apt-get -y upgrade";"4";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jadr2ddude/arm-docker-images";"/jadr2ddude/arm-docker-images/blob/04f24548946d863b129c10aafb3a0c9b3d69794d/debian-lighttpd/Dockerfile"
"jphacks/Hello-World";"RUN apt-get install -y clang";"7";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jphacks/Hello-World";"/jphacks/Hello-World/blob/d1e27f9c9ee60f5f1d422ebcbee76d828ab5035a/back/Dockerfile"
"hopanghsu/Firefox";"FROM ubuntu:16.04";"1";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hopanghsu/Firefox";"/hopanghsu/Firefox/blob/11fec89627b79f99fe9d5ecc81939757dfd517dc/release/docker/firefox-snap/Dockerfile"
